MQRCCF_ACTION_VALUE_ERROR;3091;0C13;RC3091;Action value not valid.;The value specified for Action is not valid. There is only one valid value.;Specify MQACT_FORCE_REMOVE as the value of the Action parameter.;;
MQRC_OBJECT_ALREADY_EXISTS;2100;0834;RC2100;An MQOPEN call was issued to create a dynamic queue, but a queue with the same name as the dynamic queue already exists. On z/OS®, a rare “race condition” can also give rise to this reason code; see the description of reason code MQRC_NAME_IN_USE for more details.;MQCC_FAILED;If supplying a dynamic queue name in full, ensure that it obeys the naming conventions for dynamic queues; if it does, either supply a different name, or delete the existing queue if it is no longer required. Alternatively, allow the queue manager to generate the name.;If the queue manager is generating the name (either in part or in full), reissue the MQOPEN call.;
MQRC_OBJECT_CHANGED;2041;07F9;RC2041;Object definitions that affect this object have been changed since the Hobj handle used on this call was returned by the MQOPEN call. See the description of MQOPEN in the WebSphere MQ Application Programming Reference for more information.;This reason does not occur if the object handle is specified in the Context field of the PutMsgOpts parameter on the MQPUT or MQPUT1 call.;MQCC_FAILED;Issue an MQCLOSE call to return the handle to the system. It is then usually sufficient to reopen the object and retry the operation. However, if the object definitions are critical to the application logic, an MQINQ call can be used after reopening the object, to obtain the new values of the object attributes.;
MQRC_OBJECT_DAMAGED;2101;0835;RC2101;The object accessed by the call is damaged and cannot be used. For example, this may be because the definition of the object in main storage is not consistent, or because it differs from the definition of the object on disk, or because the definition on disk cannot be read. The object can be deleted, although it may not be possible to delete the associated user space. On z/OS®, this reason occurs when the DB2® list header or structure number associated with a shared queue is zero. This situation arises as a result of using the MQSC command DELETE CFSTRUCT to delete the DB2 structure definition. The command resets the list header and structure number to zero for each of the shared queues that references the deleted CF strcture.;MQCC_FAILED;It may be necessary to stop and restart the queue manager, or to restore the queue-manager data from back-up storage. On HP OpenVMS, i5/OS®, Compaq NonStop Kernel, and UNIX systems, consult the FFST™ record to obtain more detail about the problem. On z/OS, delete the shared queue and redefine it using the MQSC command DEFINE QLOCAL. This will automatically define a CF structure and allocate list headers for it.;
MQRC_OBJECT_IN_USE;2042;07FA;RC2042;An MQOPEN call was issued, but the object in question has already been opened by this or another application with options that conflict with those specified in the Options parameter. This arises if the request is for shared input, but the object is already open for exclusive input; it also arises if the request is for exclusive input, but the object is already open for input (of any sort).;MCAs for receiver channels, or the intra-group queuing agent (IGQ agent), may keep the destination queues open even when messages are not being transmitted; this results in the queues appearing to be "in use". Use the MQSC command DISPLAY QSTATUS to find out who is keeping the queue open. On z/OS®, this reason can also occur for an MQOPEN or MQPUT1 call, if the object to be opened (which can be a queue, or for MQOPEN a namelist or process object) is in the process of being deleted.;MQCC_FAILED;System design should specify whether an application is to wait and retry, or take other action.;
MQRC_OBJECT_LEVEL_INCOMPATIBLE;2360;0938;RC2360;An MQOPEN or MQPUT1 call, or a command, was issued, but the definition of the object to be accessed is not compatible with the queue manager to which the application has connected. The object definition was created or modified by a different version of the queue manager.;If the object to be accessed is a queue, the incompatible object definition could be the object specified, or one of the object definitions used to resolve the specified object (for example, the base queue to which an alias queue resolves, or the transmission queue to which a remote queue or queue-manager alias resolves).;This reason code occurs only on z/OS®.;MQCC_FAILED;The application must be run on a queue manager that is compatible with the object definition. Refer to the WebSphere® MQ for z/OS Concepts and Planning Guide and the WebSphere MQ for z/OS System Setup Guide for information about compatibility and migration between different versions of the queue manager.;
MQRC_OBJECT_NAME_ERROR;2152;0868;RC2152;An MQOPEN or MQPUT1 call was issued to open a distribution list (that is, the RecsPresent field in MQOD is greater than zero), but the ObjectName field is neither blank nor the null string.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;If it is intended to open a distribution list, set the ObjectName field to blanks or the null string. If it is not intended to open a distribution list, set the RecsPresent field to zero.;
MQRC_OBJECT_NOT_UNIQUE;2343;0927;RC2343;An MQOPEN or MQPUT1 call, or a command, was issued to access a queue, but the call failed because the queue specified cannot be resolved unambiguously. There exists a shared queue with the specified name, and a nonshared queue with the same name.;This reason code occurs only on z/OS®.;MQCC_FAILED;One of the queues must be deleted. If the queue to be deleted contains messages, use the MQSC command MOVE QLOCAL to move the messages to a different queue, and then use the command DELETE QLOCAL to delete the queue.;
MQRC_OBJECT_Q_MGR_NAME_ERROR;2153;0869;RC2153;An MQOPEN or MQPUT1 call was issued to open a distribution list (that is, the RecsPresent field in MQOD is greater than zero), but the ObjectQMgrName field is neither blank nor the null string.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;If it is intended to open a distribution list, set the ObjectQMgrName field to blanks or the null string. If it is not intended to open a distribution list, set the RecsPresent field to zero.;
MQRC_OBJECT_RECORDS_ERROR;2155;086B;RC2155;An MQOPEN or MQPUT1 call was issued to open a distribution list (that is, the RecsPresent field in MQOD is greater than zero), but the MQOR object records are not specified correctly. One of the following applies: ObjectRecOffset is zero and ObjectRecPtr is zero or the null pointer. ObjectRecOffset is not zero and ObjectRecPtr is not zero and not the null pointer. ObjectRecPtr is not a valid pointer. ObjectRecPtr or ObjectRecOffset points to storage that is not accessible.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Ensure that one of ObjectRecOffset and ObjectRecPtr is zero and the other nonzero. Ensure that the field used points to accessible storage.;
MQRC_OBJECT_STRING_ERROR;2441;0989;RC2441;On the MQOPEN or MQPUT1 call in the Object Descriptor MQOD, or on the MQSUB call in the Subscription Descriptor MQSD the ObjectString field is not valid.;One of the following applies: ObjectString.VSLength is greater than zero, but ObjectString.VSOffset is zero and ObjectString.VSPtr is the null pointer. ObjectString.VSOffset is nonzero and ObjectString.VSPtr is not the null pointer (that is, it appears both fields are being used where only one is allowed). ObjectString.VSPtr is not a valid pointer. ObjectString.VSOffset or ObjectString.VSPtr points to storage that is not accessible. ObjectString.VSLength exceeds the maximum length allowed for this field.;MQCC_FAILED;Ensure that one of ObjectString.VSOffset or ObjectString.VSPtr is zero and the other nonzero. Ensure that the field used points to accessible storage. Specify a length that does not exceed the maximum length allowed for this field.;
MQRC_OBJECT_TYPE_ERROR;2043;07FB;RC2043;On the MQOPEN or MQPUT1 call, the ObjectType field in the object descriptor MQOD specifies a value that is not valid. For the MQPUT1 call, the object type must be MQOT_Q.;MQCC_FAILED;Specify a valid object type.;
MQRC_OCSP_URL_ERROR;2553;09F9;RC2553;
MQRC_OD_ERROR;2044;07FC;RC2044;On the MQOPEN or MQPUT1 call, the object descriptor MQOD is not valid, for one of the following reasons: The StrucId field is not MQOD_STRUC_ID. The Version field specifies a value that is not valid or not supported. The parameter pointer is not valid. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.) The queue manager cannot copy the changed structure to application storage, even though the call is successful. This can occur, for example, if the pointer points to read-only storage.;MQCC_FAILED;Ensure that input fields in the MQOD structure are set correctly.;
MQRC_OFFSET_ERROR;2251;08CB;RC2251;An MQPUT or MQPUT1 call was issued, but the value of the Offset field in the MQMD or MQMDE structure is less than zero or greater than 999 999 999.;This error can also occur on the MQPUT call if the Offset field would have become greater than 999 999 999 as a result of the call.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Specify a value in the range 0 through 999 999 999. Do not attempt to create a message segment that would extend beyond an offset of 999 999 999.;
